movieId,lucationUrl,locationRef,city/country,area/street,location
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-ICC-Berlin.jpg, angels fly over the city,-,-, ICC Berlin
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Staatsbibliotek.jpg, the angels haunt the library, Berlin, Staatsbibliotek,
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Langenscheidtbrucke.jpg, Damiel comforts the dying man, Berlin, SchÃ¶neberg, Langenscheidtbrucke
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Czeminskistrasse.jpg, Damiel comforts the dying man, Berlin, SchÃ¶neberg, Czeminskistrasse
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Siegessaule.jpg, the angels look out over the city, Berlin, Tiergarten, Siegessaule
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Schoneberger-Strasse.jpg, the fraught young woman selling herself on the street, Berlin, SchÃ¶neberger StraÃe,
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Anhalter-Bahnhof.jpg," Peter Falk visits ""the station where the station stopped""", Berlin, Asketischer Platz, Anhalter Bahnhof
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Goebenstrasse.jpg," newly human, Damiel trades in his breastplate at the second-hand store", Berlin, GoebenstraÃe,
1211,https://www.movie-locations.com/movies/w/Wings-Of-Desire-Esplanade.jpg, fragments of the old Hotel Esplanade, Berlin, Potsdamer Platz, Sony Centre
8866,https://www.movie-locations.com/movies/w/Wimbledon-London-Zoo.jpg, the entrance to Wimbledon, London NW1, Regent's Park, London Zoo
8866,https://www.movie-locations.com/movies/w/../g/Goldfinger-Stoke-Park-House.jpg, Bond plays Goldfinger at golf, Buckinghamshire, Slough," Stoke Poges,  Stoke Park House"
8866,https://www.movie-locations.com/movies/w/Wimbledon-Dorchester.jpg, the playersâs hotel in central London, London W1, Mayfair," Park Lane,  Dorchester Hotel"
1059,https://www.movie-locations.com/movies/w/Romeo+Juliet-Castillo-De-Chapultepec.jpg, the Capulet family mansion, Mexico City, Castillo de Chapultepec,
1059,https://www.movie-locations.com/movies/w/Romeo+Juliet-Immaculate-Heart-Of-Mary-Church.jpg, Romeo and Juliet marry in secret, Mexico City, Colonia del Valle," Calle Gabriel Mancera,  Iglesia del PurÃ­simo CorazÃ³n de MarÃ­a (Immaculate Heart of Mary Church)"
2987,https://www.movie-locations.com/movies/w/Who-Framed-Roger-Rabbit-Hope-Street.jpg, 1930s Los Angeles, downtown Los Angeles (since demolished), Hope Street,
2987,https://www.movie-locations.com/movies/w/Who-Framed-Roger-Rabbit-Red-Studios.jpg, 'Maroon Cartoon', Hollywood, North Cahuenga Boulevard, RED Studios
2987,https://www.movie-locations.com/movies/w/Who-Framed-Roger-Rabbit-Hope-Street-office.jpg, Eddie Valiant's office, downtown Los Angeles, 1130 South Hope Street,
2987,https://www.movie-locations.com/movies/w/Who-Framed-Roger-Rabbit-Dimco-Building.jpg, the Toontown Acme Factory, London W12, Shepherds Bush," Wood Lane,  Dimco Building"
2987,https://www.movie-locations.com/movies/w/Who-Framed-Roger-Rabbit-Grays.jpg, Hiding out in the cinema, Essex, Grays, Grays State Theatre
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-Katz.jpg, Sally demonstrates how to fake it, New York, Lower East Side, Katz Delicatessen
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-Washington-Square-Park-Arch.jpg, Harry is dropped off in New York, New York, Greenwich Village, Washington Square Park Arch
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-Plant-Shed.jpg, Harry and Sally buy the Christmas tree, New York, Upper West Side," West 96th Street,  Plant Shed"
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-Cafe-Luxembourg.jpg, Harry and Sally try to set each other up with dates, New York, West Side," West 70th Street,  Cafe Luxembourg"
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-West-89th-Street.jpg,Marie and Jess’s West Side apartment, New York, West 89th Street,
1307,https://www.movie-locations.com/movies/w/When-Harry-Met-Sally-Puck-Building.jpg, the wedding of Jess and Marie; and Harry's final declaration of love, New York, Soho," Lafayette Street,  Puck Building"
1307,https://www.movie-locations.com/movies/w/../b/Bodyguard-Park-Plaza-Hotel.jpg, Harry arrives at the 'Puck Building' in 'New York', downtown Los Angeles, South Park View Street, Park Plaza Hotel
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Hilton-Hotel.jpg, the 'Hotel Bristol', San Francisco, O'Farrell Street, Hilton San Francisco
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-pizza-house.jpg, Judy watches pizza dough being tossed, San Francisco, Bush Street,
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-California-Street.jpg, Larrabee's Italianate home, San Francisco, Pacific Heights, California Street
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Balboa-Street.jpg, the endangered pane of glass, San Francisco, Central Richmond, Balboa Street
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Chelsea-Place.jpg, the 'Shangri La costume hire store', San Francisco, Bush Street, Chelsea Place
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Sts-Peter-and-Paul.jpg, Howard and Judy commandeer the blue VW, San Francisco, Filbert Street, Church of St Peter and St Paul
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Lombard-Street.jpg, the Crookedest Street in the World, San Francisco, Russian Hill, Lombard Street
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Sacramento-Van-Ness.jpg, the VW on the car transporter, San Francisco, Pacific Heights, Sacramento Street
6533,https://www.movie-locations.com/movies/w/Whats-Up-Doc-Alta-Plaza-steps.jpg, the cars race down the steps, San Francisco, Steiner Street, Alta Plaza Park Steps
477,https://www.movie-locations.com/movies/w/Whats-Love-Got-To-Do-With-It-Olympiad-Drive.jpg," the real Turner home, seen in the film", Los Angeles, View Park, Olympiad Drive
477,https://www.movie-locations.com/movies/w/../a/Against-All-Odds-Avalon.jpg," The ‘Ritz Club, New York’", Los Angeles, Hollywood," Vine Street,  The Avalon Hollywood"
477,https://www.movie-locations.com/movies/w/../p/Pearl-Harbor-Warner-Grand.jpg," The  ‘Apollo, Harlem’", Los Angeles, San Pedro, Warner Grand Theater
3546,https://www.movie-locations.com/movies/w/What-Ever-Happened-To-Baby-Jane-South-McCadden-Place.jpg, the Hudson sisters’ mansion, Los Angeles, south of Hollywood," Hancock Park,  South McCadden Place"
3546,https://www.movie-locations.com/movies/w/What-Ever-Happened-To-Baby-Jane-De-Longpre-Avenue-2.jpg, Edwin Flagg's bungalow, Los Angeles, East Hollywood, De Longpre Avenue
3546,https://www.movie-locations.com/movies/w/What-Ever-Happened-To-Baby-Jane-Westward-Beach.jpg, Jane and Blanche at the beach, Los Angeles, Malibu, Westward Beach
2527,https://www.movie-locations.com/movies/w/Westworld-Red-Rock-Canyon.jpg, the Western landscape outside the town, California, Cantil, Red Rock Canyon State Park
1947,https://www.movie-locations.com/movies/w/West-Side-Story-court.jpg, Jets and Sharks clash on the playground, New York, East Harlem, East 110th Street
1947,https://www.movie-locations.com/movies/w/West-Side-Story-East-110th-Street-tenements.jpg, the remaining tenements overlooking the playground, New York, East Harlem, East 110th Street
1947,https://www.movie-locations.com/movies/w/West-Side-Story-East-110th-Street.jpg," ""On the whole buggin' ever-lovin' street...""", New York, East Harlem, East 110th Street
1947,https://www.movie-locations.com/movies/w/West-Side-Story-The-Lot.jpg," The Lot, Formosa Avenue, West Hollywoo", West Hollywood, Formosa Avenue, The Lot
25822,https://www.movie-locations.com/movies/w/Werewolf-Of-London-Vasquez-Rocks.jpg, Dr Glendon is bitten in 'Tibet', southern California, Vasquez Rocks,
69354,https://www.movie-locations.com/movies/w/Went-The-Day-Well-Turville.jpg, the village of ‘Bramley End’, Buckinghamshire,  Turville,
69354,https://www.movie-locations.com/movies/w/Went-The-Day-Well-Bakehouse.jpg, Oliver Wilsford’s cottage in ‘Bramley End’, Buckinghamshire, Turville,  The Old Bakehouse
69354,https://www.movie-locations.com/movies/w/Went-The-Day-Well-Schoolhouse.jpg, the policeman’s cottage in ‘Bramley End’, Buckinghamshire, Turville,  The Old Schoolhouse
69354,https://www.movie-locations.com/movies/w/Went-The-Day-Well-Church.jpg, the village church, Buckinghamshire, Turville, St Mary the Virgin
1091,https://www.movie-locations.com/movies/w/Weekend-At-Bernies-Old-Baldy.jpg,,-,-,a
1777,https://www.movie-locations.com/movies/w/Wedding-Singer-Topeka-Street.jpg,,-,-,a
1777,https://www.movie-locations.com/movies/w/Wedding-Singer-Sierra-Place.jpg,,-,-,e
1777,https://www.movie-locations.com/movies/w/Wedding-Singer-Orange-Grove.jpg,,-,-,d
3253,https://www.movie-locations.com/movies/w/Waynes-World-Texahoma-Avenue.jpg," Wayne's 'Aurora, Il' home", California, Van Nuys, Texahoma Avenue
3253,https://www.movie-locations.com/movies/w/Waynes-World-Milwaukee-Avenue.jpg," Driving through 'Aurora, Il' home", Chicago, Logan Square, Milwaukee Avenue
3253,https://www.movie-locations.com/movies/w/../i/Inception-Mill-Street-Lofts.jpg, Cassandra's loft, Los Angeles, East 7th Street, Mill Street Lofts
3253,https://www.movie-locations.com/movies/w/Waynes-World-Meyberg-Waterfall.jpg, Cassandra's band make the music video, California, Arcadia," Los Angeles County Arboretum,  Meyberg Waterfall"
60684,https://www.movie-locations.com/movies/w/../i/I-Robot-Shannon-Mews.jpg, Laurie recalls an odd meeting with the Comedian, South Vancouver, Granville Street, Shannon Mews
34048,https://www.movie-locations.com/movies/w/War-Of-The-Worlds-2005-Bayonne.jpg, the home of Ray Ferrier, New Jersey, Bayonne, Kennedy Boulevard
34048,https://www.movie-locations.com/movies/w/War-Of-The-Worlds-2005-Kennedy-Blvd.jpg, the neighbourhood of Ray Ferrier, New Jersey, Bayonne, Kennedy Boulevard
34048,https://www.movie-locations.com/movies/w/War-Of-The-Worlds-monument.jpg,,-,-,y
91126,https://www.movie-locations.com/movies/w/War-Horse-Castle-Combe.jpg," Joey is bought, and then sold, at the horse fair", Wiltshire, Castle Combe, the Market Cross
91126,https://www.movie-locations.com/movies/w/War-Horse-Castle-Combe-bridge.jpg, Albert bids goodbye to Joey, Wiltshire, Castle Combe, By Brook
91126,https://www.movie-locations.com/movies/w/War-Horse-Bourne-Wood.jpg, dragging the German heavy artillery up the hill, Surrey, Farnham, Bourne Wood
6979,https://www.movie-locations.com/movies/w/WarGames-Arden-Boulevard.jpg, David Lightman’s home in the ‘Pacific Northwest’, Los Angeles, Hancock Park, Arden Boulevard
60072,https://www.movie-locations.com/movies/w/Wanted-Carbide-And-Carbon-Building.jpg, the hitmen on the rooftop, Chicago, 230 North Michigan Avenue, Carbide and Carbon Building
60072,https://www.movie-locations.com/movies/w/Wanted-Monroe-Street.jpg, Wesley Gibson’s place of work, Chicago, 30 West Monroe Street, Inland Steel Building
60072,https://www.movie-locations.com/movies/w/Wanted-Dearborn-Street.jpg, Mr X ’s place of work, Chicago, 131 South Dearborn Street, Citadel
60072,https://www.movie-locations.com/movies/w/Wanted-North-Clark-sniper.jpg, the sniper’s window, Chicago, North Clark at West Roscoe Streets,
60072,https://www.movie-locations.com/movies/w/Wanted-North-Clark-pad.jpg, Wesley’s pad, Chicago, North Clark at West Roscoe Streets,
60072,https://www.movie-locations.com/movies/w/Wanted-North-Clark-ATM.jpg," the abusive ATM machine, North Clark Street, Chicag", Chicago, North Clark Street, the abusive ATM machine
60072,https://www.movie-locations.com/movies/w/Wanted-Lower-Wacker-Drive.jpg, the car chase, Chicago, entrance to Lower Wacker Drive,
60072,https://www.movie-locations.com/movies/w/Wanted-West-Lake-Street.jpg, the car chase, Chicago, West Lake Street,
60072,https://www.movie-locations.com/movies/w/Wanted-Pernstejn-Castle.jpg, Wesley meets Pekwarsky in Europe, Czech Republic, Hrad Pernstejn (Pernstein Castle),
60072,https://www.movie-locations.com/movies/w/Wanted-Krivoklat-Castle.jpg, Wesley meets Pekwarsky in Europe, Czech Republic, Hrad Krivoklat (Krivoklat Castle),
4007,https://www.movie-locations.com/movies/w/Wall-Street-Roosevelt-Hotel-Ballroom.jpg," Ballroom of the Roosevelt Hotel, New Yor", New York, Ballroom of the Roosevelt Hotel,
6639,https://www.movie-locations.com/movies/w/Wait-Until-Dark-St-Lukes-Place.jpg,Audrey Hepburn’s basement apartment, New York, Greenwich Village, St Luke’s Place
1515,https://www.movie-locations.com/movies/v/Volcano-May-And-Co.jpg, Threatened by the volcano, midtown Los Angeles, Wilshire Boulevard, The May & Co store
2324,https://www.movie-locations.com/movies/l/Life-Is-Beautiful-Arezzo.jpg, the town square, Italy,Tuscany, Arezzo
2324,https://www.movie-locations.com/movies/l/Life-Is-Beautiful-Teatro-Signorelli.jpg, Guido is transfixed by the ‘principessa’ at the opera, Italy, Cortona, Teatro Signorelli
4422,https://www.movie-locations.com/movies/v/Cries-And-Whispers-Taxinge-Nasby.jpg," Taxing-Nasby Mansion, Mariefried, Swede", Sweden, Mariefried, Taxing-Nasby Mansion
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-Chateau-Chantilly.jpg, Zorin’s French estate,-,-, Chateau Chantilly
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-War-Office-Building-Whitehall.jpg, the MI6 London HQ, London, Whitehall, Old War Office Building
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-Pont-Alexandre-III.jpg, Bond leaps into the boat, Paris, Pont Alexandre III,
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-Tarantinos.jpg, Bond meets CIA agent Chuck Lee, San Francisco, Fisherman's Wharf, Tarantino's
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-City-Hall.jpg," The State Building, where Zorinâs corrupt official has an office", San Francisco, San Francisco City Hall,
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-Lefty-O-Doul-Bridge.jpg, the fire-truck chase, San Francisco, Third Street, Lefty O'Doul Drawbridge
2376,https://www.movie-locations.com/movies/v/View-To-A-Kill-Dunsmuir-House.jpg, Stacey Sutton’s estate, Oakland, Peralta Oaks Court, Dunsmuir House
60950,https://www.movie-locations.com/movies/v/Vicky-Cristina-Barcelona-Sagrada-Familia.jpg, Vicky and Cristina go sightseeing, Spain, Barcelona, Sagrada Familia
903,https://www.movie-locations.com/movies/v/Vertigo-Lombard-Street.jpg, Scottie's home, San Francisco, and Coit Tower on the horizon, 900 Lombard Street
903,https://www.movie-locations.com/movies/v/Vertigo-Montgomery-Street.jpg, Scottie’s first glimpses ‘Madeleine’, San Francisco, Montgomery Street, the old Ernie’s
903,https://www.movie-locations.com/movies/v/Vertigo-Brocklebank-entrance.jpg, Gavin Elster’s imposing apartment block, San Francisco, 1000 Mason Street, Brocklebank Apartments
903,https://www.movie-locations.com/movies/v/Vertigo-Claude-Lane.jpg, Madeleine turns into the narrow alleyway as Scottie follows, San Francisco, Claude Lane off Sutter Street,
903,https://www.movie-locations.com/movies/v/Vertigo-Gitane.jpg, the doorway that lead into the flower shop (since bricked up), San Francisco, Claude Lane off Sutter Street,
903,https://www.movie-locations.com/movies/v/Vertigo-For-All-Mankind.jpg, site of Baldocchi's flower shop, San Francisco, Grant Street, 7 For All Mankind
903,https://www.movie-locations.com/movies/v/Vertigo-Legion-Of-Honor.jpg, Madeleine is obsessed by the portrait of Carlotta, San Francisco, Lincoln Park, Palace of the Legion of Honor
903,https://www.movie-locations.com/movies/v/Vertigo-Mission-San-Francisco.jpg, Madeleine visits the grave of Carlotta Valdes, San Francisco, Dolores Street, Mission Dolores
903,https://www.movie-locations.com/movies/v/Vertigo-Mission-San-Francisco-graveyard.jpg, Madeleine visits the grave of Carlotta Valdes, San Francisco, Dolores Street, Mission Dolores
903,https://www.movie-locations.com/movies/v/Vertigo-Fort-Point.jpg, Madeleine's suicide leap, San Francisco, Marine Drive," beneath the Golden Gate Bridge,  Fort Point"
903,https://www.movie-locations.com/movies/v/Vertigo-Lombard-Street-appt.jpg, Scottie's home, San Francisco, 900 Lombard Street,
903,https://www.movie-locations.com/movies/v/Vertigo-Buena-Vista-Park.jpg, Scottie recovers at the sanatorium, San Francisco, Buena Vista Avenue East,
903,https://www.movie-locations.com/movies/v/Vertigo-Hotel-Vertigo.jpg, Judy becomes Madeleine at the ‘Empire Hotel’, San Francisco, Sutter Street, the Hotel Vertigo
903,https://www.movie-locations.com/movies/v/Vertigo-Hotel-Vertigo-lobby.jpg, Judy becomes Madeleine at the ‘Empire Hotel’, San Francisco, Sutter Street, the Hotel Vertigo
